location_key,block,street_name,geocode_quality,matched_address,nearest_mrt_station,nearest_mrt_distance_reference_m,mrt_distance_model_eligible,nearest_mrt_distance_m
69|BEDOK STH AVE 3,69,BEDOK STH AVE 3,exact_building,69 BEDOK SOUTH AVENUE 3 SIGLAP LUCKY VALLEY SINGAPORE 460069,BAYSHORE,656.2555538490342,True,656.2555538490342
33|BEDOK STH AVE 2,33,BEDOK STH AVE 2,exact_building,33 BEDOK SOUTH AVENUE 2 SINGAPORE 460033,TANAH MERAH,865.8517667031728,True,865.8517667031728
46|BEDOK STH AVE 3,46,BEDOK STH AVE 3,exact_building,46 BEDOK SOUTH AVENUE 3 BEDOK SOUTH BLOSSOMS SINGAPORE 460046,TANAH MERAH,680.9026180299909,True,680.9026180299909
117|BEDOK NTH RD,117,BEDOK NTH RD,exact_building,117 BEDOK NORTH ROAD SINGAPORE 460117,BEDOK RESERVOIR,860.5345933827691,True,860.5345933827691
116|BEDOK NTH RD,116,BEDOK NTH RD,exact_building,116 BEDOK NORTH ROAD SINGAPORE 460116,BEDOK RESERVOIR,799.7342301237603,True,799.7342301237603
115|BEDOK NTH RD,115,BEDOK NTH RD,exact_building,115 BEDOK NORTH ROAD SINGAPORE 460115,BEDOK RESERVOIR,682.1351271564198,True,682.1351271564198
125|BEDOK NTH RD,125,BEDOK NTH RD,exact_building,125 BEDOK NORTH ROAD SINGAPORE 460125,TANAH MERAH,759.9058924768522,True,759.9058924768522
124|BEDOK NTH RD,124,BEDOK NTH RD,exact_building,124 BEDOK NORTH ROAD SINGAPORE 460124,TANAH MERAH,781.3967687718728,True,781.3967687718728
128|BEDOK NTH ST 2,128,BEDOK NTH ST 2,exact_building,128 BEDOK NORTH STREET 2 SINGAPORE 460128,TANAH MERAH,750.5420130386003,True,750.5420130386003
129|BEDOK NTH ST 2,129,BEDOK NTH ST 2,exact_building,129 BEDOK NORTH STREET 2 SINGAPORE 460129,TANAH MERAH,856.9014250425976,True,856.9014250425976
138|BEDOK NTH ST 2,138,BEDOK NTH ST 2,exact_building,138 BEDOK NORTH STREET 2 SINGAPORE 460138,BEDOK RESERVOIR,794.000568604226,True,794.000568604226
87|BEDOK NTH ST 4,87,BEDOK NTH ST 4,exact_building,87 BEDOK NORTH STREET 4 SINGAPORE 460087,BEDOK RESERVOIR,724.1889087387416,True,724.1889087387416
100|BEDOK NTH AVE 4,100,BEDOK NTH AVE 4,exact_building,100 BEDOK NORTH AVENUE 4 BEDOK POND 1,BEDOK RESERVOIR,607.6001844943446,True,607.6001844943446
412|BEDOK NTH AVE 2,412,BEDOK NTH AVE 2,exact_building,412 BEDOK NORTH AVENUE 2 SINGAPORE 460412,BEDOK,580.3298427579471,True,580.3298427579471
402|BEDOK NTH AVE 3,402,BEDOK NTH AVE 3,exact_building,402 BEDOK NORTH AVENUE 3 RAINBOW VILLE SINGAPORE 460402,BEDOK RESERVOIR,650.2651150901203,True,650.2651150901203
401|BEDOK NTH AVE 3,401,BEDOK NTH AVE 3,exact_building,401 BEDOK NORTH AVENUE 3 RAINBOW VILLE SINGAPORE 460401,BEDOK RESERVOIR,601.9875583297521,True,601.9875583297521
425|BEDOK NTH RD,425,BEDOK NTH RD,exact_building,425 BEDOK NORTH ROAD GARDEN HILL SINGAPORE 460425,BEDOK,571.2153050786993,True,571.2153050786993
416|BEDOK NTH AVE 2,416,BEDOK NTH AVE 2,exact_building,416 BEDOK NORTH AVENUE 2 GARDEN HILL SINGAPORE 460416,BEDOK,473.4010951952157,True,473.4010951952157
418|BEDOK NTH AVE 2,418,BEDOK NTH AVE 2,exact_building,418 BEDOK NORTH AVENUE 2 GARDEN HILL SINGAPORE 460418,BEDOK,479.3849880021233,True,479.3849880021233
424|BEDOK NTH AVE 1,424,BEDOK NTH AVE 1,exact_building,424 BEDOK NORTH AVENUE 1 GARDEN HILL SINGAPORE 460424,BEDOK,521.9266755475667,True,521.9266755475667
419|BEDOK NTH ST 1,419,BEDOK NTH ST 1,exact_building,419 BEDOK NORTH STREET 1 GARDEN HILL SINGAPORE 460419,BEDOK,345.252990111786,True,345.252990111786
136|BEDOK NTH AVE 3,136,BEDOK NTH AVE 3,exact_building,136 BEDOK NORTH AVENUE 3 SINGAPORE 460136,BEDOK,753.0696243660491,True,753.0696243660491
529|BEDOK NTH ST 3,529,BEDOK NTH ST 3,exact_building,529 BEDOK NORTH STREET 3 SINGAPORE 460529,BEDOK RESERVOIR,742.185558207176,True,742.185558207176
510|BEDOK NTH ST 3,510,BEDOK NTH ST 3,exact_building,510 BEDOK NORTH STREET 3 SINGAPORE 460510,BEDOK RESERVOIR,512.1505532871805,True,512.1505532871805
525|BEDOK NTH ST 3,525,BEDOK NTH ST 3,exact_building,525 BEDOK NORTH STREET 3 SINGAPORE 460525,BEDOK RESERVOIR,429.05346638891376,True,429.05346638891376
202|BEDOK NTH ST 1,202,BEDOK NTH ST 1,exact_building,202 BEDOK NORTH STREET 1 BEDOK TOWN CENTRE SINGAPORE 460202,BEDOK,235.8264311269039,True,235.8264311269039
218|BEDOK NTH ST 1,218,BEDOK NTH ST 1,exact_building,218 BEDOK NORTH STREET 1 BEDOK CENTRAL POST OFFICE,BEDOK,570.1912656797094,True,570.1912656797094
213|BEDOK NTH ST 1,213,BEDOK NTH ST 1,exact_building,213 BEDOK NORTH STREET 1 BEDOK TOWN CENTRE SINGAPORE 460213,BEDOK,402.873864270783,True,402.873864270783
532|BEDOK NTH ST 3,532,BEDOK NTH ST 3,exact_building,532 BEDOK NORTH STREET 3 SINGAPORE 460532,BEDOK NORTH,695.3268050688414,True,695.3268050688414
533|BEDOK NTH ST 3,533,BEDOK NTH ST 3,exact_building,533 BEDOK NORTH STREET 3 SINGAPORE 460533,BEDOK NORTH,572.02852762568,True,572.02852762568
536|BEDOK NTH ST 3,536,BEDOK NTH ST 3,exact_building,536 BEDOK NORTH STREET 3 SINGAPORE 460536,BEDOK NORTH,460.3141430575782,True,460.3141430575782
537|BEDOK NTH ST 3,537,BEDOK NTH ST 3,exact_building,537 BEDOK NORTH STREET 3 SINGAPORE 460537,BEDOK NORTH,633.7028241689537,True,633.7028241689537
44|CHAI CHEE ST,44,CHAI CHEE ST,exact_building,44 CHAI CHEE STREET PING YI GARDENS SINGAPORE 461044,BEDOK,688.6393029872219,True,688.6393029872219
540|BEDOK NTH ST 3,540,BEDOK NTH ST 3,exact_building,540 BEDOK NORTH STREET 3 BEDOK NORTH GREEN SINGAPORE 460540,BEDOK NORTH,476.8976719389842,True,476.8976719389842
702|BEDOK RESERVOIR RD,702,BEDOK RESERVOIR RD,exact_building,702 BEDOK RESERVOIR ROAD RESERVOIR RISE SINGAPORE 470702,BEDOK NORTH,253.9934468620151,True,253.9934468620151
615|BEDOK RESERVOIR RD,615,BEDOK RESERVOIR RD,exact_building,615 BEDOK RESERVOIR ROAD EUNOS GROVE SINGAPORE 470615,BEDOK NORTH,323.98641414318377,True,323.98641414318377
712|BEDOK RESERVOIR RD,712,BEDOK RESERVOIR RD,exact_building,712 BEDOK RESERVOIR ROAD BEDOK RESERVOIR GARDEN SINGAPORE 470712,BEDOK NORTH,424.83433145414574,True,424.83433145414574
50|CHAI CHEE ST,50,CHAI CHEE ST,exact_building,50 CHAI CHEE STREET CHAI CHEE GARDENS SINGAPORE 461050,BEDOK NORTH,656.645704184059,True,656.645704184059
54|CHAI CHEE ST,54,CHAI CHEE ST,exact_building,54 CHAI CHEE STREET CHAI CHEE GARDENS SINGAPORE 460054,BEDOK NORTH,568.5418503976086,True,568.5418503976086
606|BEDOK RESERVOIR RD,606,BEDOK RESERVOIR RD,exact_building,606 BEDOK RESERVOIR ROAD EUNOS RAINBOW SINGAPORE 470606,BEDOK NORTH,570.4484521932931,True,570.4484521932931
616|BEDOK RESERVOIR RD,616,BEDOK RESERVOIR RD,exact_building,616 BEDOK RESERVOIR ROAD EUNOS GROVE SINGAPORE 470616,BEDOK NORTH,408.3031339612386,True,408.3031339612386
15|BEDOK STH RD,15,BEDOK STH RD,exact_building,15 BEDOK SOUTH ROAD SINGAPORE 460015,BEDOK,751.7461892985896,True,751.7461892985896
34|BEDOK STH AVE 2,34,BEDOK STH AVE 2,exact_building,34 BEDOK SOUTH AVENUE 2 BEDOK SOUTH PARKVIEW SINGAPORE 460034,BAYSHORE,979.8537458102502,True,979.8537458102502
36|BEDOK STH AVE 2,36,BEDOK STH AVE 2,exact_building,36 BEDOK SOUTH AVENUE 2 BEDOK SOUTH PARKVIEW SINGAPORE 460036,BAYSHORE,931.9105650557394,True,931.9105650557394
35|BEDOK STH AVE 2,35,BEDOK STH AVE 2,exact_building,35 BEDOK SOUTH AVENUE 2 BEDOK SOUTH PARKVIEW SINGAPORE 460035,TANAH MERAH,838.0599684156906,True,838.0599684156906
41|BEDOK STH RD,41,BEDOK STH RD,exact_building,41 BEDOK SOUTH ROAD BEDOK SOUTH PARKVIEW SINGAPORE 460041,BAYSHORE,832.0937914822875,True,832.0937914822875
42|BEDOK STH RD,42,BEDOK STH RD,exact_building,42 BEDOK SOUTH ROAD BEDOK SOUTH PARKVIEW SINGAPORE 460042,TANAH MERAH,822.1298245192847,True,822.1298245192847
53|NEW UPP CHANGI RD,53,NEW UPP CHANGI RD,exact_building,53 NEW UPPER CHANGI ROAD SINGAPORE 461053,TANAH MERAH,468.088605088584,True,468.088605088584
51|NEW UPP CHANGI RD,51,NEW UPP CHANGI RD,exact_building,51 NEW UPPER CHANGI ROAD SINGAPORE 461051,TANAH MERAH,546.687220908795,True,546.687220908795
8|BEDOK STH AVE 2,8,BEDOK STH AVE 2,exact_building,8 BEDOK SOUTH AVENUE 2 SINGAPORE 460008,BEDOK,726.0775410977493,True,726.0775410977493
718|BEDOK RESERVOIR RD,718,BEDOK RESERVOIR RD,exact_building,718 BEDOK RESERVOIR ROAD BEDOK RESERVOIR GARDEN SINGAPORE 470718,BEDOK NORTH,776.9593612372263,True,776.9593612372263
724|BEDOK RESERVOIR RD,724,BEDOK RESERVOIR RD,exact_building,724 BEDOK RESERVOIR ROAD RESERVOIR VIEW SINGAPORE 470724,BEDOK RESERVOIR,502.87240060584264,True,502.87240060584264
166|BEDOK STH AVE 3,166,BEDOK STH AVE 3,exact_building,166 BEDOK SOUTH AVENUE 3 SIGLAP EAST SINGAPORE 460166,TANAH MERAH,760.9210875807123,True,760.9210875807123
71|BEDOK STH RD,71,BEDOK STH RD,exact_building,71 BEDOK SOUTH ROAD SIGLAP LUCKY VALLEY SINGAPORE 460071,BAYSHORE,766.1174963598785,True,766.1174963598785
82|BEDOK NTH RD,82,BEDOK NTH RD,exact_building,82 BEDOK NORTH ROAD SINGAPORE 460082,TANAH MERAH,651.9674157493868,True,651.9674157493868
78|BEDOK NTH RD,78,BEDOK NTH RD,exact_building,78 BEDOK NORTH ROAD SINGAPORE 460078,TANAH MERAH,542.3003132000272,True,542.3003132000272
79|BEDOK NTH RD,79,BEDOK NTH RD,exact_building,79 BEDOK NORTH ROAD SINGAPORE 460079,TANAH MERAH,555.7502726773747,True,555.7502726773747
80|BEDOK NTH RD,80,BEDOK NTH RD,exact_building,80 BEDOK NORTH ROAD SINGAPORE 460080,TANAH MERAH,589.7454369480286,True,589.7454369480286
134|BEDOK NTH ST 2,134,BEDOK NTH ST 2,exact_building,134 BEDOK NORTH STREET 2 SINGAPORE 460134,BEDOK,890.5084435512168,True,890.5084435512168
126|BEDOK NTH ST 2,126,BEDOK NTH ST 2,exact_building,126 BEDOK NORTH STREET 2 SINGAPORE 460126,TANAH MERAH,766.4456936834566,True,766.4456936834566
130|BEDOK NTH ST 2,130,BEDOK NTH ST 2,exact_building,130 BEDOK NORTH STREET 2 SINGAPORE 460130,BEDOK,857.6483234779654,True,857.6483234779654
132|BEDOK NTH ST 2,132,BEDOK NTH ST 2,exact_building,132 BEDOK NORTH STREET 2 SINGAPORE 460132,BEDOK,872.8946769244317,True,872.8946769244317
131|BEDOK NTH AVE 3,131,BEDOK NTH AVE 3,exact_building,131 BEDOK NORTH AVENUE 3 SINGAPORE 460131,BEDOK,749.5024105317844,True,749.5024105317844
133|BEDOK NTH AVE 3,133,BEDOK NTH AVE 3,exact_building,133 BEDOK NORTH AVENUE 3 SINGAPORE 460133,BEDOK,766.9600019787393,True,766.9600019787393
121|BEDOK NTH RD,121,BEDOK NTH RD,exact_building,121 BEDOK NORTH ROAD SINGAPORE 460121,TANAH MERAH,819.1676393502493,True,819.1676393502493
89|BEDOK NTH ST 4,89,BEDOK NTH ST 4,exact_building,89 BEDOK NORTH STREET 4 SINGAPORE 460089,BEDOK RESERVOIR,691.1104765529188,True,691.1104765529188
62|NEW UPP CHANGI RD,62,NEW UPP CHANGI RD,exact_building,62 NEW UPPER CHANGI ROAD SINGAPORE 461062,TANAH MERAH,751.5391603809371,True,751.5391603809371
422|BEDOK NTH RD,422,BEDOK NTH RD,exact_building,422 BEDOK NORTH ROAD GARDEN HILL SINGAPORE 460422,BEDOK,499.16366440832456,True,499.16366440832456
427|BEDOK NTH RD,427,BEDOK NTH RD,exact_building,427 BEDOK NORTH ROAD GARDEN HILL SINGAPORE 460427,BEDOK,579.7957335810678,True,579.7957335810678
507|BEDOK NTH AVE 3,507,BEDOK NTH AVE 3,exact_building,507 BEDOK NORTH AVENUE 3 KAKI BUKIT VILLE SINGAPORE 460507,BEDOK RESERVOIR,375.76310744017945,True,375.76310744017945
508|BEDOK NTH AVE 3,508,BEDOK NTH AVE 3,exact_building,508 BEDOK NORTH AVENUE 3 KAKI BUKIT VILLE SINGAPORE 460508,BEDOK RESERVOIR,330.2975054022383,True,330.2975054022383
517|BEDOK NTH AVE 2,517,BEDOK NTH AVE 2,exact_building,517 BEDOK NORTH AVENUE 2 KAKI BUKIT GREEN SINGAPORE 460517,BEDOK RESERVOIR,713.7802639881315,True,713.7802639881315
95|BEDOK NTH AVE 4,95,BEDOK NTH AVE 4,exact_building,95 BEDOK NORTH AVENUE 4 SINGAPORE 460095,TANAH MERAH,859.8271254804096,True,859.8271254804096
93|BEDOK NTH AVE 4,93,BEDOK NTH AVE 4,exact_building,93 BEDOK NORTH AVENUE 4 SINGAPORE 460093,TANAH MERAH,812.7831690906867,True,812.7831690906867
43|CHAI CHEE ST,43,CHAI CHEE ST,exact_building,43 CHAI CHEE STREET PING YI GARDENS SINGAPORE 461043,BEDOK,631.9687835166476,True,631.9687835166476
404|BEDOK NTH AVE 3,404,BEDOK NTH AVE 3,exact_building,404 BEDOK NORTH AVENUE 3 RAINBOW VILLE SINGAPORE 460404,BEDOK,738.9471664056985,True,738.9471664056985
403|BEDOK NTH AVE 3,403,BEDOK NTH AVE 3,exact_building,403 BEDOK NORTH AVENUE 3 RAINBOW VILLE SINGAPORE 460403,BEDOK RESERVOIR,735.8356437432452,True,735.8356437432452
543|BEDOK NTH ST 3,543,BEDOK NTH ST 3,exact_building,543 BEDOK NORTH STREET 3 BEDOK NORTH GREEN SINGAPORE 460543,BEDOK NORTH,628.6914816015582,True,628.6914816015582
547|BEDOK NTH ST 3,547,BEDOK NTH ST 3,exact_building,547 BEDOK NORTH STREET 3 BEDOK NORTH GREEN SINGAPORE 460547,BEDOK,822.6485350307927,True,822.6485350307927
708|BEDOK NTH RD,708,BEDOK NTH RD,exact_building,708 BEDOK NORTH ROAD RESERVOIR RISE SINGAPORE 470708,BEDOK NORTH,76.42572952342111,True,76.42572952342111
707|BEDOK NTH RD,707,BEDOK NTH RD,exact_building,707 BEDOK NORTH ROAD RESERVOIR RISE SINGAPORE 470707,BEDOK NORTH,122.84816312341871,True,122.84816312341871
622|BEDOK RESERVOIR RD,622,BEDOK RESERVOIR RD,exact_building,622 BEDOK RESERVOIR ROAD EUNOS HEIGHTS SINGAPORE 470622,BEDOK NORTH,109.05166495448472,True,109.05166495448472
713|BEDOK RESERVOIR RD,713,BEDOK RESERVOIR RD,exact_building,713 BEDOK RESERVOIR ROAD BEDOK RESERVOIR GARDEN SINGAPORE 470713,BEDOK NORTH,421.49922023761206,True,421.49922023761206
609|BEDOK RESERVOIR RD,609,BEDOK RESERVOIR RD,exact_building,609 BEDOK RESERVOIR ROAD EUNOS RAINBOW SINGAPORE 470609,KAKI BUKIT,495.49268889592094,True,495.49268889592094
61|CHAI CHEE RD,61,CHAI CHEE RD,exact_building,61 CHAI CHEE ROAD PING-AN GARDENS SINGAPORE 460061,BEDOK,951.4348094403756,True,951.4348094403756
56|CHAI CHEE DR,56,CHAI CHEE DR,exact_building,56 CHAI CHEE DRIVE PING-AN GARDENS SINGAPORE 460056,BEDOK NORTH,876.1643228341568,True,876.1643228341568
165|BEDOK STH RD,165,BEDOK STH RD,exact_building,165 BEDOK SOUTH ROAD SIGLAP EAST SINGAPORE 460165,TANAH MERAH,728.9364140616142,True,728.9364140616142
505|BEDOK NTH AVE 3,505,BEDOK NTH AVE 3,exact_building,505 BEDOK NORTH AVENUE 3 KAKI BUKIT VILLE SINGAPORE 460505,BEDOK RESERVOIR,505.0321767770612,True,505.0321767770612
417|BEDOK NTH AVE 2,417,BEDOK NTH AVE 2,exact_building,417 BEDOK NORTH AVENUE 2 GARDEN HILL SINGAPORE 460417,BEDOK,378.5849847102336,True,378.5849847102336
710|BEDOK RESERVOIR RD,710,BEDOK RESERVOIR RD,exact_building,710 BEDOK RESERVOIR ROAD BEDOK RESERVOIR GARDEN SINGAPORE 470710,BEDOK NORTH,537.7410429233156,True,537.7410429233156
613|BEDOK RESERVOIR RD,613,BEDOK RESERVOIR RD,exact_building,613 BEDOK RESERVOIR ROAD EUNOS GROVE SINGAPORE 470613,BEDOK NORTH,294.42591634765586,True,294.42591634765586
602|BEDOK RESERVOIR RD,602,BEDOK RESERVOIR RD,exact_building,602 BEDOK RESERVOIR ROAD EUNOS RAINBOW SINGAPORE 470602,KAKI BUKIT,676.3076507061572,True,676.3076507061572
603|BEDOK RESERVOIR RD,603,BEDOK RESERVOIR RD,exact_building,603 BEDOK RESERVOIR ROAD EUNOS RAINBOW SINGAPORE 470603,KAKI BUKIT,659.7943990205162,True,659.7943990205162
605|BEDOK RESERVOIR RD,605,BEDOK RESERVOIR RD,exact_building,605 BEDOK RESERVOIR ROAD EUNOS RAINBOW SINGAPORE 470605,BEDOK NORTH,667.359496752908,True,667.359496752908
112|BEDOK RESERVOIR RD,112,BEDOK RESERVOIR RD,exact_building,112 BEDOK RESERVOIR ROAD EUNOS VISTA SINGAPORE 470112,KAKI BUKIT,600.1972467312729,True,600.1972467312729
1|CHAI CHEE RD,1,CHAI CHEE RD,exact_building,1 CHAI CHEE ROAD PING YI GARDENS SINGAPORE 461001,BEDOK NORTH,799.8702190562399,True,799.8702190562399
722|BEDOK RESERVOIR RD,722,BEDOK RESERVOIR RD,exact_building,722 BEDOK RESERVOIR ROAD RESERVOIR VIEW SINGAPORE 470722,BEDOK RESERVOIR,521.1389146704996,True,521.1389146704996
54|NEW UPP CHANGI RD,54,NEW UPP CHANGI RD,exact_building,54 NEW UPPER CHANGI ROAD SINGAPORE 461054,TANAH MERAH,423.1836999466287,True,423.1836999466287
72|BEDOK STH AVE 3,72,BEDOK STH AVE 3,exact_building,72 BEDOK SOUTH AVENUE 3 SIGLAP LUCKY VALLEY SINGAPORE 460072,TANAH MERAH,759.520753174859,True,759.520753174859
31|BEDOK STH AVE 2,31,BEDOK STH AVE 2,exact_building,31 BEDOK SOUTH AVENUE 2 SINGAPORE 460031,TANAH MERAH,949.7043095277814,True,949.7043095277814
111|BEDOK NTH RD,111,BEDOK NTH RD,exact_building,111 BEDOK NORTH ROAD SINGAPORE 460111,BEDOK RESERVOIR,607.8821496327009,True,607.8821496327009
120|BEDOK NTH ST 2,120,BEDOK NTH ST 2,exact_building,120 BEDOK NORTH STREET 2 SINGAPORE 460120,BEDOK RESERVOIR,861.2716813860643,True,861.2716813860643
118|BEDOK NTH ST 2,118,BEDOK NTH ST 2,exact_building,118 BEDOK NORTH STREET 2 SINGAPORE 460118,BEDOK RESERVOIR,812.6709713136582,True,812.6709713136582
96|BEDOK NTH AVE 4,96,BEDOK NTH AVE 4,exact_building,96 BEDOK NORTH AVENUE 4 SINGAPORE 460096,BEDOK RESERVOIR,844.5715440415822,True,844.5715440415822
137|BEDOK NTH AVE 3,137,BEDOK NTH AVE 3,exact_building,137 BEDOK NORTH AVENUE 3 SINGAPORE 460137,BEDOK,823.6161860268378,True,823.6161860268378
139|BEDOK NTH AVE 3,139,BEDOK NTH AVE 3,exact_building,139 BEDOK NORTH AVENUE 3 SINGAPORE 460139,BEDOK RESERVOIR,820.3703220028144,True,820.3703220028144
716|BEDOK RESERVOIR RD,716,BEDOK RESERVOIR RD,exact_building,716 BEDOK RESERVOIR ROAD BEDOK RESERVOIR GARDEN SINGAPORE 470716,BEDOK NORTH,754.891845943898,True,754.891845943898
725|BEDOK RESERVOIR RD,725,BEDOK RESERVOIR RD,exact_building,725 BEDOK RESERVOIR ROAD RESERVOIR VIEW SINGAPORE 470725,BEDOK RESERVOIR,456.5187293015315,True,456.5187293015315
22|SIN MING RD,22,SIN MING RD,exact_building,22 SIN MING ROAD SINGAPORE 570022,UPPER THOMSON,701.3740488570271,True,701.3740488570271
24|SIN MING RD,24,SIN MING RD,exact_building,24 SIN MING ROAD SIN MING VILLE SINGAPORE 570024,UPPER THOMSON,292.2518621399185,True,292.2518621399185
309|SHUNFU RD,309,SHUNFU RD,exact_building,309 SHUNFU ROAD SHUNFU GARDENS SINGAPORE 570309,MARYMOUNT,272.1896194575586,True,272.1896194575586
304|SHUNFU RD,304,SHUNFU RD,exact_building,304 SHUNFU ROAD SHUNFU GARDENS SINGAPORE 570304,MARYMOUNT,179.78586920676594,True,179.78586920676594
308|SHUNFU RD,308,SHUNFU RD,exact_building,308 SHUNFU ROAD SHUNFU GARDENS SINGAPORE 570308,MARYMOUNT,225.3274992616058,True,225.3274992616058
310|SHUNFU RD,310,SHUNFU RD,exact_building,310 SHUNFU ROAD SHUNFU GARDENS SINGAPORE 570310,MARYMOUNT,212.98392117905243,True,212.98392117905243
160|BT BATOK ST 11,160,BT BATOK ST 11,exact_building,160 BUKIT BATOK STREET 11 SINGAPORE 650160,BUKIT BATOK,789.1355237296835,True,789.1355237296835
161|BT BATOK ST 11,161,BT BATOK ST 11,exact_building,161 BUKIT BATOK STREET 11 SINGAPORE 650161,BUKIT BATOK,785.6953084880159,True,785.6953084880159
164|BT BATOK ST 11,164,BT BATOK ST 11,exact_building,164 BUKIT BATOK STREET 11 SINGAPORE 650164,BUKIT BATOK,703.0344146027095,True,703.0344146027095
177|BT BATOK WEST AVE 8,177,BT BATOK WEST AVE 8,exact_building,177 BUKIT BATOK WEST AVENUE 8 SINGAPORE 650177,BUKIT BATOK,851.4144408572756,True,851.4144408572756
130|BT BATOK WEST AVE 6,130,BT BATOK WEST AVE 6,exact_building,130 BUKIT BATOK WEST AVENUE 6 SINGAPORE 650130,BUKIT BATOK,467.135254029029,True,467.135254029029
127|BT BATOK WEST AVE 6,127,BT BATOK WEST AVE 6,exact_building,127 BUKIT BATOK WEST AVENUE 6 SINGAPORE 650127,BUKIT BATOK,485.5063291118983,True,485.5063291118983
205|BT BATOK ST 21,205,BT BATOK ST 21,exact_building,205 BUKIT BATOK STREET 21 SINGAPORE 650205,BUKIT BATOK,176.82332729972015,True,176.82332729972015
248|BT BATOK EAST AVE 5,248,BT BATOK EAST AVE 5,exact_building,248 BUKIT BATOK EAST AVENUE 5 GOMBAK VIEW SINGAPORE 650248,BUKIT BATOK,741.1726057445225,True,741.1726057445225
258|BT BATOK EAST AVE 4,258,BT BATOK EAST AVE 4,exact_building,258 BUKIT BATOK EAST AVENUE 4 SINGAPORE 650258,BUKIT BATOK,1007.2559356305612,True,1007.2559356305612
4|HILLVIEW AVE,4,HILLVIEW AVE,street,HILLVIEW AVENUE,HILLVIEW,737.9532776828268,False,
6|HILLVIEW AVE,6,HILLVIEW AVE,street,HILLVIEW AVENUE,HILLVIEW,737.9532776828268,False,
2|HILLVIEW AVE,2,HILLVIEW AVE,street,HILLVIEW AVENUE,HILLVIEW,737.9532776828268,False,
146|BT BATOK WEST AVE 6,146,BT BATOK WEST AVE 6,exact_building,146 BUKIT BATOK WEST AVENUE 6 SINGAPORE 650146,BUKIT BATOK,577.0653245245526,True,577.0653245245526
138|BT BATOK WEST AVE 6,138,BT BATOK WEST AVE 6,exact_building,138 BUKIT BATOK WEST AVENUE 6 SINGAPORE 650138,BUKIT BATOK,564.2163293698952,True,564.2163293698952
134|BT BATOK WEST AVE 6,134,BT BATOK WEST AVE 6,exact_building,134 BUKIT BATOK WEST AVENUE 6 SINGAPORE 650134,BUKIT BATOK,622.8563000301456,True,622.8563000301456
143|BT BATOK ST 11,143,BT BATOK ST 11,exact_building,143 BUKIT BATOK STREET 11 SINGAPORE 650143,BUKIT BATOK,619.1836509079336,True,619.1836509079336
145|BT BATOK ST 11,145,BT BATOK ST 11,exact_building,145 BUKIT BATOK STREET 11 SINGAPORE 650145,BUKIT BATOK,624.3955833370486,True,624.3955833370486
182|BT BATOK WEST AVE 8,182,BT BATOK WEST AVE 8,exact_building,182 BUKIT BATOK WEST AVENUE 8 SINGAPORE 650182,BUKIT BATOK,668.2310105703893,True,668.2310105703893
180|BT BATOK WEST AVE 8,180,BT BATOK WEST AVE 8,exact_building,180 BUKIT BATOK WEST AVENUE 8 SINGAPORE 650180,BUKIT BATOK,766.2922143835373,True,766.2922143835373
228|BT BATOK CTRL,228,BT BATOK CTRL,exact_building,228 BUKIT BATOK CENTRAL SINGAPORE 650228,BUKIT BATOK,436.3853568960822,True,436.3853568960822
227|BT BATOK CTRL,227,BT BATOK CTRL,exact_building,227 BUKIT BATOK CENTRAL SINGAPORE 650227,BUKIT BATOK,413.7374606309209,True,413.7374606309209
219|BT BATOK ST 21,219,BT BATOK ST 21,exact_building,219 BUKIT BATOK STREET 21 SINGAPORE 650219,BUKIT BATOK,612.8841224685129,True,612.8841224685129
244|BT BATOK EAST AVE 5,244,BT BATOK EAST AVE 5,exact_building,244 BUKIT BATOK EAST AVENUE 5 GOMBAK VIEW SINGAPORE 650244,BUKIT BATOK,808.7228311156257,True,808.7228311156257
116|BT BATOK WEST AVE 6,116,BT BATOK WEST AVE 6,exact_building,116 BUKIT BATOK WEST AVENUE 6 SINGAPORE 650116,BUKIT BATOK,333.31099040104834,True,333.31099040104834
113|BT BATOK WEST AVE 6,113,BT BATOK WEST AVE 6,exact_building,113 BUKIT BATOK WEST AVENUE 6 SINGAPORE 650113,BUKIT BATOK,441.1529457037216,True,441.1529457037216
163|BT BATOK ST 11,163,BT BATOK ST 11,exact_building,163 BUKIT BATOK STREET 11 SINGAPORE 650163,BUKIT BATOK,718.7141155111076,True,718.7141155111076
169|BT BATOK WEST AVE 8,169,BT BATOK WEST AVE 8,exact_building,169 BUKIT BATOK WEST AVENUE 8 SINGAPORE 650169,BUKIT BATOK,934.2049440173084,True,934.2049440173084
165|BT BATOK WEST AVE 8,165,BT BATOK WEST AVE 8,exact_building,165 BUKIT BATOK WEST AVENUE 8 SINGAPORE 650165,BUKIT BATOK,803.2133392380065,True,803.2133392380065
129|BT BATOK WEST AVE 6,129,BT BATOK WEST AVE 6,exact_building,129 BUKIT BATOK WEST AVENUE 6 SINGAPORE 650129,BUKIT BATOK,466.4306875028255,True,466.4306875028255
204|BT BATOK ST 21,204,BT BATOK ST 21,exact_building,204 BUKIT BATOK STREET 21 SINGAPORE 650204,BUKIT BATOK,127.1516852690644,True,127.1516852690644
209|BT BATOK ST 21,209,BT BATOK ST 21,exact_building,209 BUKIT BATOK STREET 21 SINGAPORE 650209,BUKIT BATOK,327.0953952461652,True,327.0953952461652
